AASIA,28 Feb 2019,31 Dec 2018,31 Dec 2018,2673,1245,692,0.10,0.00,0.300
AASIA,29 Nov 2018,31 Dec 2018,30 Sep 2018,6948,-1493,-519,-0.08,0.00,0.311
AASIA,29 Aug 2018,31 Dec 2018,30 Jun 2018,8158,-2432,-2601,-0.39,0.00,0.312
AASIA,30 May 2018,31 Dec 2018,31 Mar 2018,7949,-2776,-2923,-0.44,0.00,0.316
AASIA,27 Feb 2018,31 Dec 2017,31 Dec 2017,8631,1901,257,0.04,0.00,0.312
AASIA,24 Nov 2017,31 Dec 2017,30 Sep 2017,8025,2195,224,0.03,0.00,0.307
AASIA,29 Aug 2017,31 Dec 2017,30 Jun 2017,8336,1053,-458,-0.07,0.00,0.306
AASIA,25 May 2017,31 Dec 2017,31 Mar 2017,6497,-456,-1670,-0.25,0.00,0.307
AASIA,24 Feb 2017,31 Dec 2016,31 Dec 2016,6363,118,720,0.11,0.00,0.310
AASIA,23 Nov 2016,31 Dec 2016,30 Sep 2016,7449,419,-820,-0.12,0.00,0.307
AASIA,18 Aug 2016,31 Dec 2016,30 Jun 2016,6412,3279,2371,0.36,0.00,0.308
AASIA,19 May 2016,31 Dec 2016,31 Mar 2016,5589,-1751,-2266,-1.89,0.00,1.679
AAX,21 Feb 2019,31 Dec 2018,31 Dec 2018,1148075,15862,-99269,-2.40,0.00,0.140
AAX,21 Nov 2018,31 Dec 2018,30 Sep 2018,1077422,-247838,-197469,-4.80,0.00,0.190
AAX,30 Aug 2018,31 Dec 2018,30 Jun 2018,1053620,-64785,-57457,-1.40,0.00,0.230
AAX,22 May 2018,31 Dec 2018,31 Mar 2018,1265333,55340,41498,1.00,0.00,0.240
AAX,22 Feb 2018,31 Dec 2017,31 Dec 2017,1220466,135576,84414,2.00,0.00,0.230
AAX,24 Nov 2017,31 Dec 2017,30 Sep 2017,1124465,-8627,-43302,-1.00,0.00,0.240
AAX,24 Aug 2017,31 Dec 2017,30 Jun 2017,1036347,27947,47438,1.10,0.00,0.240
AAX,25 May 2017,31 Dec 2017,31 Mar 2017,1180727,31908,10336,0.20,0.00,0.240
AAX,22 Feb 2017,31 Dec 2016,31 Dec 2016,1170295,29884,39006,0.90,0.00,0.260
AAX,23 Nov 2016,31 Dec 2016,30 Sep 2016,982402,12008,11025,0.30,0.00,0.230
AAX,23 Aug 2016,31 Dec 2016,30 Jun 2016,883163,-9230,1019,0.00,0.00,0.230
AAX,24 May 2016,31 Dec 2016,31 Mar 2016,970674,218517,179489,4.30,0.00,0.200
ABFMY1,29 Nov 2018,31 Dec 2018,30 Sep 2018,28446,27855,0,2.25,0.00,0.000
ABFMY1,30 Aug 2018,31 Dec 2018,30 Jun 2018,-1418,-2041,0,-0.16,0.00,0.000
ABFMY1,30 May 2018,31 Dec 2018,31 Mar 2018,17086,16459,0,1.30,0.00,0.000
ABFMY1,29 Nov 2017,31 Dec 2017,30 Sep 2017,18549,17909,0,1.36,0.00,0.000
ABFMY1,30 Aug 2017,31 Dec 2017,30 Jun 2017,25076,24444,0,1.85,0.00,0.000
ABFMY1,26 May 2017,31 Dec 2017,31 Mar 2017,20710,20089,0,1.52,0.00,0.000
ABFMY1,29 Nov 2016,31 Dec 2016,30 Sep 2016,40495,39619,0,2.18,0.00,0.000
ABFMY1,22 Aug 2016,31 Dec 2016,30 Jun 2016,21113,20499,0,1.20,0.00,0.000
ABFMY1,18 May 2016,31 Dec 2016,31 Mar 2016,31573,30792,0,2.43,0.00,0.000
ABFMY1,27 Oct 2015,31 Dec 2015,30 Sep 2015,-4704,-5023,0,-0.73,0.00,0.000
ABFMY1,26 Aug 2015,31 Dec 2015,30 Jun 2015,5467,5148,0,0.75,1.68,0.000
ABFMY1,29 May 2015,31 Dec 2015,31 Mar 2015,13929,13643,0,2.07,0.00,0.000
ABLEGRP,28 Feb 2019,31 Dec 2018,31 Dec 2018,1413,-70,-70,-0.03,0.00,0.170
ABLEGRP,27 Nov 2018,31 Dec 2018,30 Sep 2018,1122,4,4,0.01,0.00,0.170
ABLEGRP,28 Aug 2018,31 Dec 2018,30 Jun 2018,873,-399,-399,-0.15,0.00,0.170
ABLEGRP,30 May 2018,31 Dec 2018,31 Mar 2018,549,-522,-522,-0.20,0.00,0.170
ABLEGRP,27 Feb 2018,31 Dec 2017,31 Dec 2017,2087,66,66,0.03,0.00,0.170
ABLEGRP,24 Nov 2017,31 Dec 2017,30 Sep 2017,1957,-1,-1,0.00,0.00,0.170
ABLEGRP,30 Aug 2017,31 Dec 2017,30 Jun 2017,3506,248,248,0.09,0.00,0.170
ABLEGRP,29 May 2017,31 Dec 2017,31 Mar 2017,1513,-310,-310,-0.12,0.00,0.170
ABLEGRP,28 Feb 2017,31 Dec 2016,31 Dec 2016,2270,-359,-359,-0.14,0.00,0.170
ABLEGRP,30 Nov 2016,31 Dec 2016,30 Sep 2016,2139,-122,-122,-0.05,0.00,0.170
ABLEGRP,30 Aug 2016,31 Dec 2016,30 Jun 2016,1612,-235,-235,-0.09,0.00,0.180
ABLEGRP,27 May 2016,31 Dec 2016,31 Mar 2016,3873,-170,-170,-0.06,0.00,0.180
ABMB,28 Feb 2019,31 Mar 2019,31 Dec 2018,418401,189236,148932,9.60,0.00,3.600
ABMB,29 Nov 2018,31 Mar 2019,30 Sep 2018,399186,186808,140522,9.10,8.50,3.590
ABMB,30 Aug 2018,31 Mar 2019,30 Jun 2018,401072,181060,136367,8.80,0.00,3.480
ABMB,31 May 2018,31 Mar 2018,31 Mar 2018,403530,153749,112871,7.30,6.80,3.530
ABMB,26 Feb 2018,31 Mar 2018,31 Dec 2017,388004,180674,122554,8.00,0.00,3.440
ABMB,30 Nov 2017,31 Mar 2018,30 Sep 2017,393876,170179,122799,8.00,0.00,3.430
ABMB,29 Aug 2017,31 Mar 2018,30 Jun 2017,386613,179995,135004,8.80,0.00,3.330
ABMB,31 May 2017,31 Mar 2017,31 Mar 2017,367250,158516,117388,7.70,7.50,3.300
ABMB,22 Feb 2017,31 Mar 2017,31 Dec 2016,378642,171887,129682,8.50,0.00,3.220
ABMB,29 Nov 2016,31 Mar 2017,30 Sep 2016,359717,175589,132579,8.70,8.50,3.270
ABMB,22 Aug 2016,31 Mar 2017,30 Jun 2016,474941,175412,132474,8.70,0.00,3.160
ABMB,26 May 2016,31 Mar 2016,31 Mar 2016,492810,171916,129848,8.50,6.50,3.130
ACME,18 Feb 2019,31 Mar 2019,31 Dec 2018,7585,1718,1271,0.61,0.00,0.317
ACME,19 Nov 2018,31 Mar 2019,30 Sep 2018,8551,1185,1049,0.50,0.00,0.312
ACME,20 Aug 2018,31 Mar 2019,30 Jun 2018,6136,848,631,0.30,0.00,0.307
ACME,30 Jul 2018,31 Mar 2018,31 Mar 2018,7913,568,-130,-0.06,0.00,0.303
ACME,26 Feb 2018,31 Mar 2018,31 Dec 2017,11267,2691,2199,1.05,0.00,0.304
ACME,29 Nov 2017,31 Mar 2018,30 Sep 2017,4687,2185,1691,0.81,0.00,0.294
ACME,25 Aug 2017,31 Mar 2018,30 Jun 2017,3864,-645,-669,-0.32,0.00,0.286
ACME,30 May 2017,31 Mar 2017,31 Mar 2017,17792,3260,3384,1.61,0.00,0.289
ACME,21 Feb 2017,31 Mar 2017,31 Dec 2016,7503,-133,-89,-0.04,0.00,0.271
ACME,24 Nov 2016,31 Mar 2017,30 Sep 2016,9405,-4984,-4836,-2.31,0.00,0.271
ACME,26 Aug 2016,31 Mar 2017,30 Jun 2016,9893,596,490,0.23,0.00,0.294
ACME,26 May 2016,31 Mar 2016,31 Mar 2016,29509,2378,1539,0.73,0.00,0.291
ACOSTEC,28 Feb 2019,31 Dec 2018,31 Dec 2018,6847,-5230,-5514,-3.20,0.00,0.520
ACOSTEC,19 Nov 2018,31 Dec 2018,30 Sep 2018,10789,-1066,-1108,-0.60,0.00,0.540
ACOSTEC,27 Aug 2018,31 Dec 2018,30 Jun 2018,12543,458,416,0.20,0.00,0.560
ACOSTEC,30 May 2018,31 Dec 2018,31 Mar 2018,6210,-1302,-1343,-0.80,0.00,0.550
ACOSTEC,27 Feb 2018,31 Dec 2017,31 Dec 2017,16500,-4694,-5827,-3.50,0.00,0.560
ACOSTEC,20 Nov 2017,31 Dec 2017,30 Sep 2017,12920,-2713,-2844,-1.70,0.00,0.590
ACOSTEC,28 Aug 2017,31 Dec 2017,30 Jun 2017,8018,-4784,-3709,-2.20,0.00,0.610
ACOSTEC,23 May 2017,31 Dec 2017,31 Mar 2017,9251,-1452,-1503,-0.90,0.00,0.630
ACOSTEC,21 Feb 2017,31 Dec 2016,31 Dec 2016,49626,3552,1805,1.10,0.00,0.640
ACOSTEC,16 Nov 2016,31 Dec 2016,30 Sep 2016,14751,-645,-779,-0.50,0.00,0.630
ACOSTEC,11 Aug 2016,31 Dec 2016,30 Jun 2016,32934,1553,662,0.40,0.00,0.630
ACOSTEC,27 May 2016,31 Dec 2016,31 Mar 2016,16899,-1396,-1181,-0.70,0.00,0.650
ADVCON,27 Feb 2019,31 Dec 2018,31 Dec 2018,71585,4229,2886,0.72,0.00,0.450
ADVCON,22 Nov 2018,31 Dec 2018,30 Sep 2018,65780,2225,1536,0.38,1.00,0.450
ADVCON,29 Aug 2018,31 Dec 2018,30 Jun 2018,73734,5282,3663,0.91,0.00,0.450
ADVCON,28 May 2018,31 Dec 2018,31 Mar 2018,61761,3690,2532,0.63,0.00,0.440
ADVCON,27 Feb 2018,31 Dec 2017,31 Dec 2017,63750,2541,803,0.20,0.00,0.430
ADVCON,28 Nov 2017,31 Dec 2017,30 Sep 2017,60902,4668,3313,0.82,0.00,0.430
ADVCON,28 Aug 2017,31 Dec 2017,30 Jun 2017,82187,10313,7495,2.40,1.00,0.380
ADVCON,19 Jun 2017,31 Dec 2017,31 Mar 2017,59150,9213,6852,2.20,0.00,0.360
ADVENTA,28 Feb 2019,31 Dec 2018,31 Dec 2018,7773,-27056,-27427,-17.95,0.00,0.360
ADVENTA,26 Dec 2018,31 Dec 2018,31 Oct 2018,9589,-608,-569,-0.37,0.00,0.540
ADVENTA,28 Sep 2018,31 Oct 2018,31 Jul 2018,13420,1373,757,0.50,0.00,0.540
ADVENTA,20 Jun 2018,31 Oct 2018,30 Apr 2018,15360,1316,702,0.46,0.00,0.540
ADVENTA,28 Mar 2018,31 Oct 2018,31 Jan 2018,13888,1491,674,0.44,0.00,0.540
ADVENTA,29 Dec 2017,31 Oct 2017,31 Oct 2017,12155,347,-231,-0.15,0.00,0.530
ADVENTA,19 Sep 2017,31 Oct 2017,31 Jul 2017,10520,458,34,0.02,0.00,0.530
ADVENTA,22 Jun 2017,31 Oct 2017,30 Apr 2017,12179,683,145,0.09,0.00,0.530
ADVENTA,28 Mar 2017,31 Oct 2017,31 Jan 2017,9381,39,191,0.13,0.00,0.530
ADVENTA,27 Dec 2016,31 Oct 2016,31 Oct 2016,10568,800,141,0.09,0.00,0.530
ADVENTA,29 Sep 2016,31 Oct 2016,31 Jul 2016,7677,-105,-455,-0.30,0.00,0.530
ADVENTA,28 Jun 2016,31 Oct 2016,30 Apr 2016,9383,346,47,0.03,0.00,0.530
ADVPKG,28 Feb 2019,31 Dec 2018,31 Dec 2018,6439,11,-58,-0.30,4.00,1.560
ADVPKG,28 Nov 2018,31 Dec 2018,30 Sep 2018,5939,277,216,1.13,0.00,1.600
ADVPKG,29 Aug 2018,31 Dec 2018,30 Jun 2018,6180,358,366,1.91,4.00,1.580
ADVPKG,21 Jun 2018,31 Dec 2018,31 Mar 2018,6860,553,520,2.72,0.00,1.610
ADVPKG,28 Feb 2018,31 Dec 2017,31 Dec 2017,6396,99,167,0.87,6.00,1.580
ADVPKG,28 Nov 2017,31 Dec 2017,30 Sep 2017,6682,609,478,2.50,0.00,1.630
ADVPKG,29 Aug 2017,31 Dec 2017,30 Jun 2017,6765,465,371,1.94,6.00,1.600
ADVPKG,30 May 2017,31 Dec 2017,31 Mar 2017,5063,205,159,0.83,0.00,1.650
ADVPKG,27 Feb 2017,31 Dec 2016,31 Dec 2016,6408,585,663,3.47,6.00,1.640
ADVPKG,29 Nov 2016,31 Dec 2016,30 Sep 2016,6236,745,585,3.06,0.00,1.660
ADVPKG,24 Aug 2016,31 Dec 2016,30 Jun 2016,7467,1249,892,4.67,6.00,1.630
ADVPKG,19 May 2016,31 Dec 2016,31 Mar 2016,7043,1041,738,3.86,0.00,1.640
AEM,28 Feb 2019,31 Dec 2018,31 Dec 2018,15945,-1392,-1392,-0.46,0.00,0.180
AEM,26 Nov 2018,31 Dec 2018,30 Sep 2018,15253,159,59,0.02,0.00,0.190
AEM,23 Aug 2018,31 Dec 2018,30 Jun 2018,14103,-171,-153,-0.05,0.00,0.180
AEM,28 May 2018,31 Dec 2018,31 Mar 2018,15893,-591,-591,-0.20,0.00,0.190
AEM,28 Feb 2018,31 Dec 2017,31 Dec 2017,13495,-1457,-1488,-0.31,0.00,0.190
AEM,27 Nov 2017,31 Dec 2017,30 Sep 2017,15129,224,193,0.07,0.00,0.200
AEM,23 Aug 2017,31 Dec 2017,30 Jun 2017,18574,169,138,0.05,0.00,0.200
AEM,29 May 2017,31 Dec 2017,31 Mar 2017,14947,74,43,0.02,0.00,0.200
AEM,28 Feb 2017,31 Dec 2016,31 Dec 2016,14231,567,517,0.20,0.00,0.200
AEM,25 Nov 2016,31 Dec 2016,30 Sep 2016,13499,131,27,0.01,0.00,0.190
AEM,30 Aug 2016,31 Dec 2016,30 Jun 2016,12317,-356,-420,-0.18,0.00,0.190
AEM,27 May 2016,31 Dec 2016,31 Mar 2016,11552,1261,1237,0.52,0.00,0.200
AEMULUS,22 Feb 2019,30 Sep 2019,31 Dec 2018,7738,1038,1014,0.18,0.00,0.140
AEMULUS,23 Nov 2018,30 Sep 2018,30 Sep 2018,6733,321,302,0.06,0.20,0.140
AEMULUS,16 Aug 2018,30 Sep 2018,30 Jun 2018,9538,2205,2198,0.40,0.00,0.140
AEMULUS,15 May 2018,30 Sep 2018,31 Mar 2018,11246,1782,1775,0.40,0.00,0.170
AEMULUS,08 Feb 2018,30 Sep 2018,31 Dec 2017,9441,1030,1022,0.23,0.00,0.170
AEMULUS,16 Nov 2017,30 Sep 2017,30 Sep 2017,11746,2096,2097,0.48,0.00,0.170
AEMULUS,17 Aug 2017,30 Sep 2017,30 Jun 2017,11964,2442,2453,0.56,0.00,0.160
AEMULUS,18 May 2017,30 Sep 2017,31 Mar 2017,10762,2380,2373,0.54,0.00,0.160
AEMULUS,23 Feb 2017,30 Sep 2017,31 Dec 2016,5596,634,629,0.14,0.00,0.150
AEMULUS,18 Nov 2016,30 Sep 2016,30 Sep 2016,5996,-1835,-1818,-0.41,0.00,0.150
AEMULUS,12 Aug 2016,30 Sep 2016,30 Jun 2016,5496,496,480,0.11,0.00,0.150
AEMULUS,16 May 2016,30 Sep 2016,31 Mar 2016,7788,508,481,0.11,0.00,0.150
AEON,27 Feb 2019,31 Dec 2018,31 Dec 2018,1110518,85127,53543,3.81,4.00,1.440
AEON,28 Nov 2018,31 Dec 2018,30 Sep 2018,1064808,23387,13851,0.99,0.00,1.400
AEON,29 Aug 2018,31 Dec 2018,30 Jun 2018,1064029,28745,9788,0.70,0.00,1.430
AEON,24 May 2018,31 Dec 2018,31 Mar 2018,1114285,49778,27941,1.99,0.00,1.410
AEON,28 Feb 2018,31 Dec 2017,31 Dec 2017,1067204,81895,39173,2.79,4.00,1.400
AEON,23 Nov 2017,31 Dec 2017,30 Sep 2017,962658,17275,9301,0.66,0.00,1.350
AEON,24 Aug 2017,31 Dec 2017,30 Jun 2017,1008063,44599,25306,1.80,0.00,1.370
AEON,25 May 2017,31 Dec 2017,31 Mar 2017,1071970,37789,22654,1.61,0.00,1.350
AEON,27 Feb 2017,31 Dec 2016,31 Dec 2016,1022873,57387,26542,1.89,3.00,1.330
AEON,24 Nov 2016,31 Dec 2016,30 Sep 2016,965335,12626,5420,0.39,0.00,1.310
AEON,25 Aug 2016,31 Dec 2016,30 Jun 2016,974771,32165,19076,1.36,0.00,1.340
AEON,19 May 2016,31 Dec 2016,31 Mar 2016,1075675,44924,28706,2.04,0.00,1.330
AEONCR,20 Dec 2018,28 Feb 2019,30 Nov 2018,348497,118072,87136,33.35,0.00,5.660
AEONCR,04 Oct 2018,28 Feb 2019,31 Aug 2018,332092,107233,80640,31.03,22.25,5.580
AEONCR,28 Jun 2018,28 Feb 2019,31 May 2018,325718,131763,99235,38.43,0.00,5.450
AEONCR,27 Apr 2018,28 Feb 2018,28 Feb 2018,309173,105366,82308,31.87,20.00,6.370
AEONCR,21 Dec 2017,28 Feb 2018,30 Nov 2017,312345,95307,70552,28.86,0.00,6.040
AEONCR,05 Oct 2017,28 Feb 2018,31 Aug 2017,311322,95793,71385,35.51,21.13,4.850
AEONCR,04 Jul 2017,28 Feb 2018,31 May 2017,302282,101869,75812,50.15,0.00,7.130
AEONCR,25 Apr 2017,28 Feb 2017,28 Feb 2017,290842,103064,80053,53.38,32.50,6.630
AEONCR,22 Dec 2016,28 Feb 2017,30 Nov 2016,280347,90807,67053,44.01,0.00,6.130
AEONCR,04 Oct 2016,28 Feb 2017,31 Aug 2016,269128,73175,55194,36.10,30.50,5.930
AEONCR,30 Jun 2016,28 Feb 2017,31 May 2016,261638,84116,62727,41.06,0.00,5.930
AEONCR,21 Apr 2016,29 Feb 2016,29 Feb 2016,258292,90551,68133,45.08,29.60,5.450
AFFIN,28 Feb 2019,31 Dec 2018,31 Dec 2018,453558,187027,143750,7.40,0.00,4.460
AFFIN,28 Nov 2018,31 Dec 2018,30 Sep 2018,496249,187319,144563,7.44,5.00,4.400
AFFIN,28 Aug 2018,31 Dec 2018,30 Jun 2018,494178,113900,73306,3.80,0.00,4.280
AFFIN,31 May 2018,31 Dec 2018,31 Mar 2018,476617,186750,141467,7.30,0.00,4.270
AFFIN,28 Feb 2018,31 Dec 2017,31 Dec 2017,534703,223484,169536,9.20,0.00,4.260
AFFIN,30 Nov 2017,31 Dec 2017,30 Sep 2017,546658,105281,73257,3.77,0.00,4.660
AFFIN,30 Aug 2017,31 Dec 2017,30 Jun 2017,588290,198285,148405,7.64,0.00,4.610
AFFIN,26 May 2017,31 Dec 2017,31 Mar 2017,509604,161567,120177,6.19,0.00,4.540
AFFIN,28 Feb 2017,31 Dec 2016,31 Dec 2016,527843,216894,171394,8.82,0.00,4.470
AFFIN,30 Nov 2016,31 Dec 2016,30 Sep 2016,504395,185479,139649,7.19,3.00,4.530
AFFIN,19 Aug 2016,31 Dec 2016,30 Jun 2016,476715,182613,137396,7.07,0.00,4.420
AFFIN,24 May 2016,31 Dec 2016,31 Mar 2016,426921,152727,115566,5.95,0.00,4.380
AFUJIYA,26 Feb 2019,31 Dec 2018,31 Dec 2018,34103,3182,3144,1.75,0.00,0.880
AFUJIYA,22 Nov 2018,31 Dec 2018,30 Sep 2018,31991,2746,2509,1.39,0.00,0.860
AFUJIYA,23 Aug 2018,31 Dec 2018,30 Jun 2018,23757,-2602,-1815,-1.01,0.00,0.850
AFUJIYA,23 May 2018,31 Dec 2018,31 Mar 2018,22176,444,470,0.26,0.00,0.860
AFUJIYA,26 Feb 2018,31 Dec 2017,31 Dec 2017,27996,3368,4414,2.45,0.00,0.850
AFUJIYA,21 Nov 2017,31 Dec 2017,30 Sep 2017,26676,1866,1595,0.89,0.00,0.830
AFUJIYA,28 Aug 2017,31 Dec 2017,30 Jun 2017,24499,-76,214,0.12,0.00,0.820
AFUJIYA,18 May 2017,31 Dec 2017,31 Mar 2017,21135,174,61,0.03,0.00,0.820
AFUJIYA,27 Feb 2017,31 Dec 2016,31 Dec 2016,29341,3523,2784,1.55,0.00,0.820
AFUJIYA,24 Nov 2016,31 Dec 2016,30 Sep 2016,22062,562,520,0.29,0.00,0.800
AFUJIYA,24 Aug 2016,31 Dec 2016,30 Jun 2016,25402,16,-334,-0.19,0.00,0.800
AFUJIYA,24 May 2016,31 Dec 2016,31 Mar 2016,23505,584,358,0.20,0.00,0.800
AHB,22 Feb 2019,31 Mar 2019,31 Dec 2018,3785,303,302,0.17,0.00,0.210
AHB,30 Nov 2018,31 Mar 2019,30 Sep 2018,4975,519,519,0.31,0.00,0.230
AHB,29 Aug 2018,31 Mar 2019,30 Jun 2018,4899,510,508,0.30,0.00,0.216
AHB,31 May 2018,31 Mar 2018,31 Mar 2018,3974,-1753,-291,-0.18,0.00,0.222
AHB,28 Feb 2018,31 Mar 2018,31 Dec 2017,4095,513,504,0.31,0.00,0.205
AHB,28 Nov 2017,31 Mar 2018,30 Sep 2017,4831,506,504,0.32,0.00,0.912
AHB,14 Aug 2017,31 Mar 2018,30 Jun 2017,4727,505,503,0.31,0.00,0.189
AHB,31 May 2017,31 Mar 2017,31 Mar 2017,2706,-498,-513,-0.32,0.00,0.186
AHB,21 Feb 2017,31 Mar 2017,31 Dec 2016,3287,350,350,0.22,0.00,0.189
AHB,29 Nov 2016,31 Mar 2017,30 Sep 2016,3204,349,349,0.22,0.00,0.187
AHB,29 Aug 2016,31 Mar 2017,30 Jun 2016,3311,363,363,0.23,0.00,0.185
AHB,30 May 2016,31 Mar 2016,31 Mar 2016,4514,508,508,0.32,0.00,0.182
AHEALTH,28 Feb 2019,31 Dec 2018,31 Dec 2018,163061,16739,16804,14.33,7.00,3.250
AHEALTH,15 Nov 2018,31 Dec 2018,30 Sep 2018,165253,18637,14897,12.71,0.00,3.120
AHEALTH,16 Aug 2018,31 Dec 2018,30 Jun 2018,155946,17368,13699,11.69,6.50,3.080
AHEALTH,24 May 2018,31 Dec 2018,31 Mar 2018,168400,16526,13181,11.25,0.00,3.040
AHEALTH,22 Feb 2018,31 Dec 2017,31 Dec 2017,152585,16380,12801,10.93,6.50,2.930
AHEALTH,14 Nov 2017,31 Dec 2017,30 Sep 2017,157730,13302,11270,9.62,0.00,2.820
AHEALTH,16 Aug 2017,31 Dec 2017,30 Jun 2017,155297,13453,10297,8.79,5.50,2.780
AHEALTH,17 May 2017,31 Dec 2017,31 Mar 2017,154652,12912,10091,8.61,0.00,2.750
AHEALTH,23 Feb 2017,31 Dec 2016,31 Dec 2016,144146,10079,6756,5.77,6.00,2.660
AHEALTH,15 Nov 2016,31 Dec 2016,30 Sep 2016,142960,11536,8736,7.46,0.00,2.570
AHEALTH,17 Aug 2016,31 Dec 2016,30 Jun 2016,146685,12313,9649,8.24,5.50,2.550
AHEALTH,18 May 2016,31 Dec 2016,31 Mar 2016,147478,12366,9813,8.38,0.00,2.530
AHP,30 Jan 2019,31 Dec 2018,31 Dec 2018,8128,2918,2696,1.23,2.98,1.283
AHP,27 Nov 2018,31 Dec 2018,30 Sep 2018,8190,3691,3691,1.68,0.00,1.270
AHP,06 Aug 2018,31 Dec 2018,30 Jun 2018,7831,2884,2884,1.31,2.65,1.280
AHP,22 May 2018,31 Dec 2018,31 Mar 2018,7699,3048,3048,1.39,0.00,1.267
AHP,22 Jan 2018,31 Dec 2017,31 Dec 2017,7624,9308,8993,4.09,2.50,1.278
AHP,16 Nov 2017,31 Dec 2017,30 Sep 2017,7104,2430,2430,1.10,0.00,1.237
AHP,04 Aug 2017,31 Dec 2017,30 Jun 2017,6642,2121,2121,0.96,2.70,1.253
AHP,17 May 2017,31 Dec 2017,31 Mar 2017,8550,3874,3874,1.76,0.00,1.244
AHP,19 Jan 2017,31 Dec 2016,31 Dec 2016,9291,-3052,-2765,-2.77,1.50,1.539
AHP,24 Nov 2016,31 Dec 2016,30 Sep 2016,4193,1367,1367,1.37,0.00,1.566
AHP,28 Jul 2016,31 Dec 2016,30 Jun 2016,4322,1745,1745,1.75,3.00,1.583
AHP,03 May 2016,31 Dec 2016,31 Mar 2016,3337,483,483,0.48,0.00,1.565
AIM,22 Feb 2019,31 Dec 2018,31 Dec 2018,2741,1152,1147,0.47,0.00,0.099
AIM,22 Nov 2018,31 Dec 2018,30 Sep 2018,1731,-969,-969,-0.40,0.00,0.094
AIM,24 Aug 2018,31 Dec 2018,30 Jun 2018,1601,-1258,-1258,-0.52,0.00,0.099
AIM,07 May 2018,31 Dec 2018,31 Mar 2018,3478,-1184,-1184,-0.49,0.00,0.106
AIM,28 Feb 2018,31 Dec 2017,31 Dec 2017,3087,-1085,-1085,-0.45,0.00,0.110
AIM,23 Nov 2017,31 Dec 2017,30 Sep 2017,2421,-550,-550,0.22,0.00,0.114
AIM,21 Aug 2017,31 Dec 2017,30 Jun 2017,2614,-453,-433,-0.18,0.00,0.118
AIM,09 May 2017,31 Dec 2017,31 Mar 2017,4335,63,43,0.02,0.00,0.119
AIM,22 Feb 2017,31 Dec 2016,31 Dec 2016,3761,84,1,0.00,0.00,0.119
AIM,25 Nov 2016,31 Dec 2016,30 Sep 2016,2152,-388,-388,-0.16,0.00,0.119
AIM,19 Aug 2016,31 Dec 2016,30 Jun 2016,2913,-738,-738,-0.30,0.00,0.119
AIM,19 May 2016,31 Dec 2016,31 Mar 2016,3461,83,83,0.03,0.00,0.122
AIRASIA,27 Feb 2019,31 Dec 2018,31 Dec 2018,2823386,-371443,-394971,-11.80,12.00,1.860
AIRASIA,29 Nov 2018,31 Dec 2018,30 Sep 2018,2608794,308539,915878,27.40,40.00,2.580
AIRASIA,30 Aug 2018,31 Dec 2018,30 Jun 2018,2623628,275008,361814,10.80,0.00,2.460
AIRASIA,24 May 2018,31 Dec 2018,31 Mar 2018,2555182,1194339,1141985,34.20,0.00,2.380
AIRASIA,27 Feb 2018,31 Dec 2017,31 Dec 2017,2657444,574269,372649,11.20,0.00,1.910
AIRASIA,29 Nov 2017,31 Dec 2017,30 Sep 2017,2447812,486028,505327,15.10,0.00,1.860
AIRASIA,29 Aug 2017,31 Dec 2017,30 Jun 2017,2378348,386808,146519,4.40,0.00,1.710
AIRASIA,25 May 2017,31 Dec 2017,31 Mar 2017,2226554,641328,615810,18.40,0.00,1.810
AIRASIA,23 Feb 2017,31 Dec 2016,31 Dec 2016,1936769,349196,465319,16.70,0.00,2.380
AIRASIA,24 Nov 2016,31 Dec 2016,30 Sep 2016,1686676,473665,353894,12.70,0.00,2.140
AIRASIA,29 Aug 2016,31 Dec 2016,30 Jun 2016,1623550,253812,342117,12.30,0.00,2.010
AIRASIA,26 May 2016,31 Dec 2016,31 Mar 2016,1699294,1093371,877793,31.50,0.00,1.800
AIRPORT,28 Feb 2019,31 Dec 2018,31 Dec 2018,1251671,27473,28096,-0.05,0.00,5.509
AIRPORT,21 Nov 2018,31 Dec 2018,30 Sep 2018,1229545,154792,168492,9.28,0.00,5.522
AIRPORT,28 Aug 2018,31 Dec 2018,30 Jun 2018,1154690,125610,86116,3.47,0.00,5.440
AIRPORT,28 May 2018,31 Dec 2018,31 Mar 2018,1215796,472717,444599,25.94,0.00,5.485
AIRPORT,21 Feb 2018,31 Dec 2017,31 Dec 2017,1246806,51532,27858,-0.07,0.00,5.431
AIRPORT,24 Nov 2017,31 Dec 2017,30 Sep 2017,1211956,90719,79691,3.93,0.00,5.306
AIRPORT,31 Jul 2017,31 Dec 2017,30 Jun 2017,1099957,92317,66927,2.29,0.00,5.274
AIRPORT,28 Apr 2017,31 Dec 2017,31 Mar 2017,1093619,99919,62012,2.94,0.00,5.273
AIRPORT,28 Feb 2017,31 Dec 2016,31 Dec 2016,1080034,84633,33322,0.49,0.00,5.240
AIRPORT,27 Oct 2016,31 Dec 2016,30 Sep 2016,1075661,42979,10675,-0.21,0.00,5.195
AIRPORT,28 Jul 2016,31 Dec 2016,30 Jun 2016,997604,17512,9378,-1.21,0.00,5.186
AIRPORT,27 Apr 2016,31 Dec 2016,31 Mar 2016,1019469,38209,17013,0.13,0.00,5.220
AISB,12 Feb 2019,31 Dec 2018,31 Dec 2018,485,-4497,-3632,-2.64,0.00,1.002
